Style Number,Style Name,Product Name (with color),SKU,Barcode,Brand,Category,Subcategory,Status,Original Price,Warehouse,Retired Location,Stores,Online,Total SOH
Z0225004,Zoya Vasha Sleeveless Turtleneck Mini Bodycon,Zoya Vasha Sleeveless Turtleneck Mini Bodycon - Green / Yellow,Z0225004GRNYELS,60051866,Zoya,Dresses,Short & Mini Dresses,Retired,1950.0,0,0,0,1,1
Z0225004,Zoya Vasha Sleeveless Turtleneck Mini Bodycon,Zoya Vasha Sleeveless Turtleneck Mini Bodycon - Purple / Yellow,Z0225004PURYELS,60051861,Zoya,Dresses,Short & Mini Dresses,Retired,1950.0,0,1.0,0,3,4
Z0225006,Zoya Vasha Midriff Jacket,Zoya Vasha Midriff Jacket - Black / White Mesh,Z0225006BWMXS/S,60051921,Zoya,Outerwear,Jackets & Coats,Retired,1950.0,0,0,1.0,0,1
Z0225007,Zoya Vasha Hooded Jacket,Zoya Vasha Hooded Jacket - White / Neon Green,Z0225007WNGM/L,60051934,Zoya,Outerwear,Jackets & Coats,Retired,550.0,0,0,0,2,2
Z0225008,Zoya Vasha Short Sleeve Mesh Top,Zoya Vasha Short Sleeve Mesh Top - Neon Pink,Z0225008NEPXS,60052181,Zoya,Tops,Midriff & Crop Tops,Retired,250.0,0,2.0,0,0,2
Z0225009,Zoya Vasha Biker Shorts,Zoya Vasha Biker Shorts - Black,Z0225009BLAS,60051766,Zoya,Bottoms,Shorts & Skorts,Retired,950.0,0,0,0,3,3
Z0225009,Zoya Vasha Biker Shorts,Zoya Vasha Biker Shorts - Black,Z0225009BLAM,60051767,Zoya,Bottoms,Shorts & Skorts,Retired,950.0,0,0,2.0,1,3
Z0225010,Zoya Vasha Track Pants,Zoya Vasha Track Pants - Black,Z0225010BLAXS,60057388,Zoya,Bottoms,Full Length Pants,Retired,450.0,0,0,1.0,0,1
Z0225010,Zoya Vasha Track Pants,Zoya Vasha Track Pants - Black,Z0225010BLAM,60057390,Zoya,Bottoms,Full Length Pants,Retired,450.0,0,0,1.0,0,1
Z0225010,Zoya Vasha Track Pants,Zoya Vasha Track Pants - Khaki,Z0225010KHAXS,60057393,Zoya,Bottoms,Full Length Pants,Retired,750.0,0,0,1.0,0,1
Z0225011,Zoya Vasha Raglan Sleeve Playsuit,Zoya Vasha Raglan Sleeve Playsuit - Green / Yellow,Z0225011GRNYELM,60051873,Zoya,Bottoms,Jumpsuits & Playsuits,Retired,2550.0,0,0,0,2,2
Z0225011,Zoya Vasha Raglan Sleeve Playsuit,Zoya Vasha Raglan Sleeve Playsuit - Green / Yellow,Z0225011GRNYELS,60051872,Zoya,Bottoms,Jumpsuits & Playsuits,Retired,2550.0,0,0,0,2,2
Z0324004,Zoya Taani Side Slit Hoodie,Zoya Taani Side Slit Hoodie - Red,Z0324004REDM/L,60045830,Zoya,Outerwear,Hoodies & Sweatshirts,Retired,3250.0,0,0,1.0,1,2
Z0324004,Zoya Taani Side Slit Hoodie,Zoya Taani Side Slit Hoodie - Red,Z0324004REDXS/S,60045829,Zoya,Outerwear,Hoodies & Sweatshirts,Retired,3250.0,0,0,1.0,0,1
Z0324009,Zoya Taani Sleeveless Midriff Top,Zoya Taani Sleeveless Midriff Top - Navy,Z0324009NAVL,60033550,Zoya,Tops,Midriff & Crop Tops,Retired,150.0,0,0,0,1,1
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Black,Z0324012BLA4X,60033747,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,1.0,0,3,4
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Black,Z0324012BLA3X,60033746,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,0,0,1,1
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Navy,Z0324012NAV2X,60033637,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,2.0,0,2,4
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Navy,Z0324012NAV3X,60033638,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,2.0,0,2,4
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Navy,Z0324012NAVS,60033483,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,0,0,3,3
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Navy,Z0324012NAV4X,60033639,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,2.0,0,2,4
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Navy,Z0324012NAVL,60033485,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,1.0,0,2,3
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Navy,Z0324012NAV1X,60033486,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,0,0,4,4
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Navy,Z0324012NAVM,60033484,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,3.0,1.0,3,7
Z0324012,Zoya Taani Maxi Dress,Zoya Taani Maxi Dress - Navy,Z0324012NAVXS,60033636,Zoya,Dresses,Maxi Dresses,Retired,1100.0,0,0,0,1,1
Z0324024,Zoya Naya One Shoulder Flounce Satin Crop Top,Zoya Naya One Shoulder Flounce Satin Crop Top - Teal,Z0324024TEAM,60033032,Zoya,Tops,Midriff & Crop Tops,Retired,1800.0,0,0,0,2,2
Z0324046,Zoya Yuni Oversized Shirt,Zoya Yuni Oversized Shirt - Blue,Z0324046BLUS,60038940,Zoya,Tops,Loose Tops,Retired,3300.0,0,0,0,1,1
Z0324046,Zoya Yuni Oversized Shirt,Zoya Yuni Oversized Shirt - Blue,Z0324046BLUM,60038941,Zoya,Tops,Loose Tops,Retired,3300.0,0,0,0,1,1
Z0324046,Zoya Yuni Oversized Shirt,Zoya Yuni Oversized Shirt - Brown,Z0324046BROM,60038945,Zoya,Tops,Loose Tops,Retired,3500.0,0,0,0,1,1
Z0324049,Zoya Yuni Halter Midriff Top,Zoya Yuni Halter Midriff Top - Beige,Z0324049BEI4X,60034290,Zoya,Tops,Midriff & Crop Tops,Retired,250.0,0,0,0,1,1
Z0324049,Zoya Yuni Halter Midriff Top,Zoya Yuni Halter Midriff Top - Beige,Z0324049BEI2X,60034288,Zoya,Tops,Midriff & Crop Tops,Retired,250.0,0,0,0,1,1
Z0324049,Zoya Yuni Halter Midriff Top,Zoya Yuni Halter Midriff Top - Black,Z0324049BLAM,60034268,Zoya,Tops,Midriff & Crop Tops,Retired,700.0,0,1.0,0,1,2
Z0324049,Zoya Yuni Halter Midriff Top,Zoya Yuni Halter Midriff Top - Black,Z0324049BLA3X,60034272,Zoya,Tops,Midriff & Crop Tops,Retired,700.0,0,2.0,0,0,2
Z0324049,Zoya Yuni Halter Midriff Top,Zoya Yuni Halter Midriff Top - Black,Z0324049BLA4X,60034273,Zoya,Tops,Midriff & Crop Tops,Retired,700.0,0,1.0,0,1,2
Z0324049,Zoya Yuni Halter Midriff Top,Zoya Yuni Halter Midriff Top - Navy Blue,Z0324049NAB3X,60034280,Zoya,Tops,Midriff & Crop Tops,Retired,150.0,0,0,0,2,2
Z0324052,Zoya Yuni Off Shoulder Bodysuit,Zoya Yuni Off Shoulder Bodysuit - Navy Blue,Z0324052NAB1X,60037766,Zoya,Tops,Bodysuits,Retired,550.0,0,0,0,1,1
Z0324052,Zoya Yuni Off Shoulder Bodysuit,Zoya Yuni Off Shoulder Bodysuit - Navy Blue,Z0324052NABL,60037765,Zoya,Tops,Bodysuits,Retired,550.0,0,1.0,0,1,2
Z0324052,Zoya Yuni Off Shoulder Bodysuit,Zoya Yuni Off Shoulder Bodysuit - Navy Blue,Z0324052NABS,60037763,Zoya,Tops,Bodysuits,Retired,550.0,0,0,0,1,1
Z0324056,Zoya Yuni Off shoulder Mini Dress,Zoya Yuni Off shoulder Mini Dress - Black,Z0324056BLAM,60037336,Zoya,Dresses,Short & Mini Dresses,Retired,550.0,0,0,0,1,1
Z0324056,Zoya Yuni Off shoulder Mini Dress,Zoya Yuni Off shoulder Mini Dress - Black,Z0324056BLAXS,60037334,Zoya,Dresses,Short & Mini Dresses,Retired,550.0,0,1.0,0,0,1
Z0324056,Zoya Yuni Off shoulder Mini Dress,Zoya Yuni Off shoulder Mini Dress - Black,Z0324056BLAS,60037335,Zoya,Dresses,Short & Mini Dresses,Retired,550.0,0,0,0,1,1
Z0324057,Zoya Yuni Halter Dress,Zoya Yuni Halter Dress - Black,Z0324057BLA3X,60037349,Zoya,Tops,T-shirts & Tank Tops,Retired,550.0,0,0,0,1,1
Z0324057,Zoya Yuni Halter Dress,Zoya Yuni Halter Dress - Black,Z0324057BLA2X,60037348,Zoya,Tops,T-shirts & Tank Tops,Retired,550.0,0,0,0,1,1
Z0324057,Zoya Yuni Halter Dress,Zoya Yuni Halter Dress - Black,Z0324057BLAM,60037345,Zoya,Tops,T-shirts & Tank Tops,Retired,550.0,0,0,0,1,1
Z0324057,Zoya Yuni Halter Dress,Zoya Yuni Halter Dress - Black,Z0324057BLAS,60037344,Zoya,Tops,T-shirts & Tank Tops,Retired,550.0,0,0,0,1,1
Z0324057,Zoya Yuni Halter Dress,Zoya Yuni Halter Mini Dress - Black,Z0324057BLCKS,60050554,Zoya,Tops,T-shirts & Tank Tops,Retired,2750.0,0,0,0,1,1
Z0324066,Zoya Yuni High Slit Dress,Zoya Yuni High Slit Dress - Orange,Z0324066ORA3X,60035338,Zoya,Dresses,Maxi Dresses,Retired,2550.0,0,0,0,2,2
Z0324066,Zoya Yuni High Slit Dress,Zoya Yuni High Slit Dress - Orange,Z0324066ORA4X,60035339,Zoya,Dresses,Maxi Dresses,Retired,2550.0,0,0,0,2,2
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Black,Z0324067BLA3X,60037854,Zoya,Tops,Fitted Tops,Retired,2250.0,0,0,0,1,1
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Black,Z0324067BLA4X,60037855,Zoya,Tops,Fitted Tops,Retired,2250.0,0,0,0,1,1
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Black,Z0324067BLAS,60037849,Zoya,Tops,Fitted Tops,Retired,2250.0,0,0,0,2,2
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Black,Z0324067BLAXS,60037848,Zoya,Tops,Fitted Tops,Retired,2250.0,0,1.0,0,2,3
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Lime Yellow,Z0324067LIMYEL1X,60034959,Zoya,Tops,Fitted Tops,Retired,450.0,0,0,0,1,1
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Lime Yellow,Z0324067LIMYEL3X,60034961,Zoya,Tops,Fitted Tops,Retired,450.0,0,0,0,1,1
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Lime Yellow,Z0324067LIMYEL4X,60034962,Zoya,Tops,Fitted Tops,Retired,450.0,0,0,0,1,1
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - Orange,Z0324067ORAXS,60034963,Zoya,Tops,Fitted Tops,Retired,450.0,0,1.0,0,0,1
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - White,Z0324067WHI4X,60037176,Zoya,Tops,Fitted Tops,Retired,1200.0,0,0,0,1,1
Z0324067,Zoya Yuni Sleeveless Turtle Neck Maxi Top,Zoya Yuni Sleeveless Turtle Neck Maxi Top - White,Z0324067WHI3X,60037175,Zoya,Tops,Fitted Tops,Retired,1200.0,0,0,0,3,3
Z0324070,Zoya Yuni One Shoulder Crop Top,Zoya Yuni One Shoulder Crop Top - White,Z0324070WHI4X,60035069,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,0,0,1,1
Z0324070,Zoya Yuni One Shoulder Crop Top,Zoya Yuni One Shoulder Crop Top - White,Z0324070WHI3X,60035068,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,0,0,1,1
Z0324070,Zoya Yuni One Shoulder Crop Top,Zoya Yuni One Shoulder Crop Top - White,Z0324070WHI1X,60035066,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,0,0,1,1
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Black,Z0324071BLA3X,60035058,Zoya,Skirts,Short & Mini Skirts,Retired,350.0,0,0,0,1,1
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Black,Z0324071BLAL,60035055,Zoya,Skirts,Short & Mini Skirts,Retired,350.0,0,1.0,0,1,2
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Black,Z0324071BLAS,60035053,Zoya,Skirts,Short & Mini Skirts,Retired,350.0,0,3.0,0,3,6
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Black,Z0324071BLAM,60035054,Zoya,Skirts,Short & Mini Skirts,Retired,350.0,0,1.0,0,1,2
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Black,Z0324071BLA4X,60035059,Zoya,Skirts,Short & Mini Skirts,Retired,350.0,0,0,0,2,2
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Black,Z0324071BLA1X,60035056,Zoya,Skirts,Short & Mini Skirts,Retired,350.0,0,0,0,1,1
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Black,Z0324071BLA2X,60035057,Zoya,Skirts,Short & Mini Skirts,Retired,350.0,0,0,0,1,1
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Grey,Z0324071GRY1X,60037288,Zoya,Skirts,Short & Mini Skirts,Retired,1300.0,0,0,0,1,1
Z0324071,Zoya Yuni Contrast Stitch Mini Skirt,Zoya Yuni Contrast Stitch Mini Skirt - Grey,Z0324071GRYS,60037285,Zoya,Skirts,Short & Mini Skirts,Retired,1300.0,0,0,0,1,1
Z0325018,Zoya Vasha Track Pants With Pockets,Zoya Vasha Track Pants With Pockets - Black,Z0325018BLAXS,60052177,Zoya,Bottoms,Full Length Pants,Retired,2550.0,0,0,1.0,0,1
Z0424106,Zoya Men's Round Neck T-shirt,Zoya Men's Round Neck T-shirt - Grey,Z0424106GRYL,60036011,Zoya,Tops,Men's Tops,Retired,1550.0,0,0,1.0,0,1
Z0424106,Zoya Men's Round Neck T-shirt,Zoya Men's Round Neck T-shirt - Grey,Z0424106GRY1X,60036012,Zoya,Tops,Men's Tops,Retired,1550.0,0,0,1.0,0,1
Z0424106,Zoya Men's Round Neck T-shirt,Zoya Men's Round Neck T-shirt - Grey,Z0424106GRYM,60036010,Zoya,Tops,Men's Tops,Retired,1550.0,0,0,2.0,4,6
Z0424106,Zoya Men's Round Neck T-shirt,Zoya Men's Round Neck T-shirt - Grey,Z0424106GRYS,60036009,Zoya,Tops,Men's Tops,Retired,1550.0,0,0,2.0,1,3
Z0424109,Zoya Men's Cargo Pants,Zoya Men's Cargo Pants - Dark Grey,Z0424109DGRY1X,60036975,Zoya,Bottoms,Men's Bottoms,Retired,2300.0,0,0,0,1,1
Z0424109,Zoya Men's Cargo Pants,Zoya Men's Cargo Pants - Dark Grey,Z0424109DGRYM,60036973,Zoya,Bottoms,Men's Bottoms,Retired,2300.0,0,0,0,3,3
Z0424110,Zoya Yuni Men's Sweatshirt,Zoya Yuni Men's Sweatshirt - Grey,Z0424110GRY1X,60036017,Zoya,Tops,Men's Tops,Retired,2750.0,0,0,1,0,1
Z0424110,Zoya Yuni Men's Sweatshirt,Zoya Yuni Men's Sweatshirt - Grey,Z0424110GRYM,60036015,Zoya,Tops,Men's Tops,Retired,2750.0,0,0,1,0,1
Z0424110,Zoya Yuni Men's Sweatshirt,Zoya Yuni Men's Sweatshirt - Navy Blue,Z0424110NABS,60036018,Zoya,Tops,Men's Tops,Retired,2750.0,0,0,1.0,0,1
Z0424110,Zoya Yuni Men's Sweatshirt,Zoya Yuni Men's Sweatshirt - Teal Green,Z0424110TGRNM,60036985,Zoya,Tops,Men's Tops,Retired,1900.0,0,0,0,4,4
Z0424111,Zoya Yuni Men's Fleece Sweat Pants,Zoya Yuni Men's Fleece Sweat Pants - Grey,Z0424111GRYS,60035732,Zoya,Bottoms,Men's Bottoms,Retired,1500.0,0,0,1.0,0,1
Z0424111,Zoya Yuni Men's Fleece Sweat Pants,Zoya Yuni Men's Fleece Sweat Pants - Mint,Z0424111MINM,60040286,Zoya,Bottoms,Men's Bottoms,Retired,1500.0,0,0,0,2,2
Z0424111,Zoya Yuni Men's Fleece Sweat Pants,Zoya Yuni Men's Fleece Sweat Pants - Mint,Z0424111MINL,60040287,Zoya,Bottoms,Men's Bottoms,Retired,1500.0,0,0,0,1,1
Z0424111,Zoya Yuni Men's Fleece Sweat Pants,Zoya Yuni Men's Fleece Sweat Pants - Mint,Z0424111MINS,60040285,Zoya,Bottoms,Men's Bottoms,Retired,1500.0,0,0,0,2,2
Z0424111,Zoya Yuni Men's Fleece Sweat Pants,Zoya Yuni Men's Fleece Sweat Pants - Mint,Z0424111MIN1X,60040288,Zoya,Bottoms,Men's Bottoms,Retired,1500.0,0,0,2.0,2,4
Z0624001,Zoya Shani Kimono,Zoya Shani Kimono - Navy,Z0624001NAVM/L,60040065,Zoya,Outerwear,Waterfalls & Kimonos,Retired,1450.0,0,0,0,1,1
Z0624005,Zoya Shani Scarf Top,Zoya Shani Scarf Top - Purple,Z0624005PURPF,60052868,Zoya,Tops,Midriff & Crop Tops,Retired,550.0,0,0,0,1,1
Z0624006,Zoya Shani Off Shoulder Crop Top,Zoya Shani Off Shoulder Crop Top - Burgundy / Peach Sani Print,Z0624006PR21X,60040764,Zoya,Tops,Midriff & Crop Tops,Retired,450.0,0,1.0,0,1,2
Z0624006,Zoya Shani Off Shoulder Crop Top,Zoya Shani Off Shoulder Crop Top - Burgundy / Peach Sani Print,Z0624006PR2S,60040761,Zoya,Tops,Midriff & Crop Tops,Retired,450.0,0,2.0,0,2,4
Z0624006,Zoya Shani Off Shoulder Crop Top,Zoya Shani Off Shoulder Crop Top - Burgundy / Peach Sani Print,Z0624006PR2L,60040763,Zoya,Tops,Midriff & Crop Tops,Retired,450.0,0,0,0,2,2
Z0624006,Zoya Shani Off Shoulder Crop Top,Zoya Shani Off Shoulder Crop Top - Navy / Peach Sani Print,Z0624006PR11X,60040772,Zoya,Tops,Midriff & Crop Tops,Retired,1400.0,0,0,2.0,0,2
Z0624006,Zoya Shani Off Shoulder Crop Top,Zoya Shani Off Shoulder Crop Top - Navy / Peach Sani Print,Z0624006PR1S,60040769,Zoya,Tops,Midriff & Crop Tops,Retired,1400.0,0,0,0,1,1
Z0624006,Zoya Shani Off Shoulder Crop Top,Zoya Shani Off Shoulder Crop Top - Navy / Peach Sani Print,Z0624006PR14X,60040775,Zoya,Tops,Midriff & Crop Tops,Retired,1400.0,0,0,1.0,0,1
Z0624020,Zoya Shani Sarong Wrap,Zoya Shani Sarong Wrap - Burgundy,Z0624020BURF,60039502,Zoya,Skirts,Maxi Skirts,Retired,3250.0,0,2.0,0,4,6
Z0624103,Zoya Yuni Men's Long Sleeve T-shirt,Zoya Yuni Men's Long Sleeve T-shirt - Light Blue,Z0624103LBLUM,60039808,Zoya,Tops,Men's Tops,Retired,1400.0,0,0,0,2,2
Z0624103,Zoya Yuni Men's Long Sleeve T-shirt,Zoya Yuni Men's Long Sleeve T-shirt - Light Blue,Z0624103LBLU1X,60039810,Zoya,Tops,Men's Tops,Retired,1400.0,0,0,0,2,2
Z0624103,Zoya Yuni Men's Long Sleeve T-shirt,Zoya Yuni Men's Long Sleeve T-shirt - Light Blue,Z0624103LBLUS,60039807,Zoya,Tops,Men's Tops,Retired,1400.0,0,0,3.0,2,5
Z0719149,Zoya Basic Capri Leggings,Zoya Capri Leggings - Black,Z0719149BLAS,40012719,Zoya,Bottoms,Leggings,Retired,350.0,0,0,3.0,0,3
Z0722035,Zoya Basic Long Sleeve Bodycon,Zoya Basic Long Sleeve Bodycon - Taupe,Z0722035TAUXL,60019694,Zoya,Dresses,Knee Length Dresses,Retired,1800.0,0,0,0,1,1
Z0724018,Zoya Shani Men's Drawstring Shorts,Zoya Shani Men's Drawstring Shorts - Dark Grey,Z0724018DGRYS,60040228,Zoya,Bottoms,Men's Bottoms,Retired,650.0,0,0,1.0,1,2
Z0724018,Zoya Shani Men's Drawstring Shorts,Zoya Shani Men's Drawstring Shorts - Dark Grey,Z0724018DGRY1X,60040231,Zoya,Bottoms,Men's Bottoms,Retired,650.0,0,0,4.0,0,4
Z0724018,Zoya Shani Men's Drawstring Shorts,Zoya Shani Men's Drawstring Shorts - Dark Grey,Z0724018DGRYM,60040229,Zoya,Bottoms,Men's Bottoms,Retired,650.0,0,0,0,3,3
Z0724018,Zoya Shani Men's Drawstring Shorts,Zoya Shani Men's Drawstring Shorts - Taupe,Z0724018TAUS,60040233,Zoya,Bottoms,Men's Bottoms,Retired,750.0,0,0,0,1,1
Z0724018,Zoya Shani Men's Drawstring Shorts,Zoya Shani Men's Drawstring Shorts - Taupe,Z0724018TAUM,60040234,Zoya,Bottoms,Men's Bottoms,Retired,750.0,0,0,0,2,2
Z0724022,Zoya Basic Short Sleeve Crop Top,Zoya Basic Short Sleeve Crop Top - Hunters,Z0724022HUNL,60041818,Zoya,Tops,Midriff & Crop Tops,Retired,1550.0,0,0,0,1,1
Z0724022,Zoya Basic Short Sleeve Crop Top,Zoya Basic Short Sleeve Crop Top - White,Z0724022WHIL,60041826,Zoya,Tops,Midriff & Crop Tops,Retired,1550.0,0,0,1.0,0,1
Z0724051,Zoya Banda Bandeau Asymmetrical Crop Top,Zoya Banda Bandeau Asymmetrical Crop Top - Black,Z0724051BLAL,60041903,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,0,1.0,0,1
Z0724051,Zoya Banda Bandeau Asymmetrical Crop Top,Zoya Banda Bandeau Asymmetrical Crop Top - White,Z0724051WHI4X,60041916,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,0,0,2,2
Z0724051,Zoya Banda Bandeau Asymmetrical Crop Top,Zoya Banda Bandeau Asymmetrical Crop Top - White,Z0724051WHI1X,60041913,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,0,0,1,1
Z0724051,Zoya Banda Bandeau Asymmetrical Crop Top,Zoya Banda Bandeau Asymmetrical Crop Top - White,Z0724051WHI2X,60041914,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,1.0,0,1,2
Z0724051,Zoya Banda Bandeau Asymmetrical Crop Top,Zoya Banda Bandeau Asymmetrical Crop Top - White,Z0724051WHIM,60041911,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,0,0,2,2
Z0724051,Zoya Banda Bandeau Asymmetrical Crop Top,Zoya Banda Bandeau Asymmetrical Crop Top - White,Z0724051WHI3X,60041915,Zoya,Tops,Midriff & Crop Tops,Retired,350.0,0,0,0,2,2
Z0724053,Zoya Banda Crop Hoodie,Zoya Banda Crop Hoodie - Burgundy,Z0724053BURS,60041891,Zoya,Outerwear,Hoodies & Sweatshirts,Retired,550.0,0,0,0,1,1
Z0724054,Zoya Banda Strappy Playsuit,Zoya Banda Strappy Playsuit - Grey,Z0724054GRYXS,60042571,Zoya,Bottoms,Jumpsuits & Playsuits,Retired,450.0,0,0,0,1,1
Z0724059,Zoya Banda Waist Length Zipped Jacket,Zoya Banda Waist Length Zipped Jacket - Blue,Z0724059BLU1X/2X,60042822,Zoya,Outerwear,Jackets & Coats,Retired,750.0,0,0,0,1,1
Z0724059,Zoya Banda Waist Length Zipped Jacket,Zoya Banda Waist Length Zipped Jacket - Blue,Z0724059BLUXS/S,60042368,Zoya,Outerwear,Jackets & Coats,Retired,750.0,0,1.0,0,1,2
Z0724060,Zoya Banda Drop Shoulder Unisex Wide Jacket,Zoya Banda Drop Shoulder Unisex Wide Jacket - Pink,Z0724060PINM/L,60042133,Zoya,Outerwear,Jackets & Coats,Retired,750.0,0,0,0,4,4
Z0724060,Zoya Banda Drop Shoulder Unisex Wide Jacket,Zoya Banda Drop Shoulder Unisex Wide Jacket - Pink,Z0724060PIN1X/2X,60042134,Zoya,Outerwear,Jackets & Coats,Retired,750.0,0,1.0,0,0,1
Z0724061,Zoya Banda Unisex Letterman Jacket,Zoya Banda Unisex Letterman Jacket - Green / Blue Print + Blue,Z0724061PR21X/2X,60042363,Zoya,Outerwear,Jackets & Coats,Retired,1850.0,0,0,0,1,1
Z0724061,Zoya Banda Unisex Letterman Jacket,Zoya Banda Unisex Letterman Jacket - Green / Blue Print + Blue,Z0724061PR2M/L,60042362,Zoya,Outerwear,Jackets & Coats,Retired,1850.0,0,0,0,2,2
Z0724062,Zoya Banda Unisex Shacket,Zoya Banda Unisex Shacket - Blue,Z0724062BLUXS/S,60042079,Zoya,Outerwear,Jackets & Coats,Retired,2500.0,0,0,0,4,4
Z0724062,Zoya Banda Unisex Shacket,Zoya Banda Unisex Shacket - Pink,Z0724062PINXS/S,60042082,Zoya,Outerwear,Jackets & Coats,Retired,2500.0,0,0,0,3,3
Z0724062,Zoya Banda Unisex Shacket,Zoya Banda Unisex Shacket - Pink,Z0724062PINM/L,60042083,Zoya,Outerwear,Jackets & Coats,Retired,2500.0,0,1.0,0,1,2
Z0724069,Zoya Banda Unisex Jorts,Zoya Banda Unisex Jorts - Blue,Z0724069BLUM,60042070,Zoya,Bottoms,Shorts & Skorts,Retired,550.0,0,0,0,3,3
Z0724069,Zoya Banda Unisex Jorts,Zoya Banda Unisex Jorts - Blue,Z0724069BLUS,60042069,Zoya,Bottoms,Shorts & Skorts,Retired,550.0,0,2.0,0,2,4
Z0724069,Zoya Banda Unisex Jorts,Zoya Banda Unisex Jorts - Blue,Z0724069BLUXS,60045569,Zoya,Bottoms,Shorts & Skorts,Retired,550.0,0,0,0,1,1
Z0724069,Zoya Banda Unisex Jorts,Zoya Banda Unisex Jorts - Pink,Z0724069PINS,60042073,Zoya,Bottoms,Shorts & Skorts,Retired,550.0,0,2.0,0,2,4
Z0724069,Zoya Banda Unisex Jorts,Zoya Banda Unisex Jorts - Pink,Z0724069PINM,60042074,Zoya,Bottoms,Shorts & Skorts,Retired,550.0,0,1.0,0,1,2
Z0724070,Zoya Banda Men's Wide Pants,Zoya Banda Men's Wide Pants - Blue,Z0724070BLU1X,60041958,Zoya,Bottoms,Men's Bottoms,Retired,1250.0,0,0,0,4,4
Z0724070,Zoya Banda Men's Wide Pants,Zoya Banda Men's Wide Pants - Pink,Z0724070PIN1X,60041966,Zoya,Bottoms,Men's Bottoms,Retired,1250.0,0,0,0,2,2
Z0724071,Zoya Banda Men's Cargo Pants,Zoya Banda Men's Cargo Pants - Blue,Z0724071BLUM,60042381,Zoya,Bottoms,Men's Bottoms,Retired,1150.0,0,0,0,5,5
Z0724071,Zoya Banda Men's Cargo Pants,Zoya Banda Men's Cargo Pants - Blue,Z0724071BLU1X,60042383,Zoya,Bottoms,Men's Bottoms,Retired,1150.0,0,0,0,2,2
