POS Location,Product Name,Style Name,Style Number,Barcode,SKU,SOH
Vivo Greenspan,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063420,V1124142WHIM,1
Vivo Greenspan,Vivo Ayah Satin Pants - Lilac / Navy Tullu Print,Vivo Ayah Satin Pants,V0225031,60052425,V0225031PR1M,1
Vivo Greenspan,Vivo Basic Drop Shoulder Top - Pink,Vivo Basic Drop Shoulder Top,V0622002,60054367,V0622002PINL,2
Vivo Greenspan,Vivo Basic Maternity Leggings - Navy Blue,Vivo Basic Maternity Leggings,V1022057,60013552,V1022057NABS,1
Vivo Greenspan,Vivo Jersey Drop Shoulder Tank Top - Black,Vivo Jersey Drop Shoulder Top,V1125001,60061403,V1125001BLAS,1
Vivo Hub,Safari Tafari Wrap Top - Songwe Print,Safari Tafari Wrap Top,S1025031,60060656,S1025031PR11S/M,1
Vivo Imaara,Vivo Alani High Low Dress - Black Checkered Print,Vivo Alani High Low Dress,V0625018,60056571,V0625018PR3S,1
Vivo Imaara,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063420,V1124142WHIM,1
Vivo Imaara,Vivo Drop Shoulder Shirt in Organza - Black,Vivo Drop Shoulder Shirt in Organza,REO2260,60065790,REO226001BLAL,1
Vivo Imaara,Vivo Drop Shoulder Shirt in Organza - Black,Vivo Drop Shoulder Shirt in Organza,REO2260,60065789,REO226001BLAM,1
Vivo Imaara,Vivo Drop Shoulder Shirt in Organza - Black,Vivo Drop Shoulder Shirt in Organza,REO2260,60065791,REO226001BLA1X,1
Vivo Imaara,Vivo Drop Shoulder Shirt in Organza - Black,Vivo Drop Shoulder Shirt in Organza,REO2260,60065792,REO226001BLA2X,1
Vivo Imaara,Vivo Jersey Drop Shoulder Top - Olive,Vivo Jersey Drop Shoulder Top,V1125001,60061463,V1125001OLIS,1
Vivo Imaara,Vivo Lulu Cotton Barrel Pants - Black,Vivo Lulu Cotton Barrel Pants,V1125006,60061744,V1125006BLA1X,1
Vivo Imaara,Vivo Lulu Cotton Barrel Pants - Rust,Vivo Lulu Cotton Barrel Pants,V1125006,60061637,V1125006RUSL,1
Vivo Imaara,Vivo Lulu Cotton Barrel Pants - Rust,Vivo Lulu Cotton Barrel Pants,V1125006,60061636,V1125006RUSM,3
Vivo Imaara,Vivo Nora Front Pleat Knee Length Dress - Taupe,Vivo Nora Front Pleat Knee Length Dress,V0825014,60058871,V0825014TAUS,2
Vivo Imaara,Vivo Rayon Jersey Slip Dress - Black,Vivo Rayon Jersey Slip Dress,V1025038,60062022,V1025038BLAM,1
Vivo Imaara,Vivo Sierra Bishop Sleeve Top - Brown / Yellow Lika Print,Vivo Sierra Bishop Sleeve Top,V0121031,60050363,V0121031PR17L,1
Vivo Imaara,Vivo Sierra Bishop Sleeve Top - Brown / Yellow Lika Print,Vivo Sierra Bishop Sleeve Top,V0121031,60050364,V0121031PR171X,2
Vivo Imaara,Vivo Sierra Bishop Sleeve Top - Brown / Yellow Lika Print,Vivo Sierra Bishop Sleeve Top,V0121031,60050365,V0121031PR172X,1
Vivo Imaara,Vivo Tana Puff Sleeve Bodysuit - Chocolate Brown,Vivo Tana Puff Sleeve Bodysuit,V0822077,60056905,V0822077CHB2X,1
Vivo Imaara,Vivo Tana Puff Sleeve Bodysuit - Chocolate Brown,Vivo Tana Puff Sleeve Bodysuit,V0822077,60056904,V0822077CHB1X,2
Vivo Imaara,Vivo Tana Puff Sleeve Bodysuit - Chocolate Brown,Vivo Tana Puff Sleeve Bodysuit,V0822077,60056903,V0822077CHBL,1
Vivo Junction,Vivo Ava Front Pleat Knee Length Dress In Crepe - Navy,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063429,V1124142NAVS,1
Vivo Junction,Vivo Ava Front Pleat Knee Length Dress In Crepe - Navy,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063432,V1124142NAV1X,1
Vivo Junction,Vivo Ava Front Pleat Knee Length Dress In Crepe - Navy,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063430,V1124142NAVM,4
Vivo Junction,Vivo Boat Neck Dress in Ponte - Olive,Vivo Boat Neck Dress in Ponte,V0126025,60065652,V0126025OLIS,1
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Black,Vivo Drop Shoulder Shirt in Organza,REO2260,60065789,REO226001BLAM,2
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Black,Vivo Drop Shoulder Shirt in Organza,REO2260,60065790,REO226001BLAL,2
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Brown,Vivo Drop Shoulder Shirt in Organza,REO2260,60065794,REO226001BRWM,2
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Brown,Vivo Drop Shoulder Shirt in Organza,RE02260,60065793,RE0226001BRWS,1
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Brown,Vivo Drop Shoulder Shirt in Organza,REO2260,60065796,REO226001BRW1X,2
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Brown,Vivo Drop Shoulder Shirt in Organza,REO2260,60065795,REO226001BRWL,2
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065786,RE0226001OWHI1X,1
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065784,RE0226001OWHIM,1
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065785,RE0226001OWHIL,1
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Orange,Vivo Drop Shoulder Shirt in Organza,RE02260,60065798,RE0226001ORAS,1
Vivo Junction,Vivo Drop Shoulder Shirt in Organza - Orange,Vivo Drop Shoulder Shirt in Organza,REO2260,60065799,REO226001ORAM,1
Vivo Junction,Vivo Jersey Drop Shoulder Top - Dark Green,Vivo Jersey Drop Shoulder Top,V1125001,60061469,V1125001DGRNL,1
Vivo Junction,Vivo Jersey Drop Shoulder Top - Dark Green,Vivo Jersey Drop Shoulder Top,V1125001,60061468,V1125001DGRNM,1
Vivo Junction,Vivo Kitenge Wide Leg Pants - Blue / Pink Azizi Print,Vivo Kitenge Wide Leg Pants,VE0032P,60059229,VE0032PR14S,1
Vivo Junction,Vivo Lulu Cotton Barrel Pants - Black,Vivo Lulu Cotton Barrel Pants,V1125006,60061742,V1125006BLAM,2
Vivo Junction,Vivo Niari straight leg Pants - Orange,Vivo Niari straight leg Pants,V0225011,60053128,V0225011ORAS,1
Vivo Junction,Vivo Niari straight leg Pants - Orange,Vivo Niari straight leg Pants,V0225011,60053129,V0225011ORAM,1
Vivo Junction,Vivo Rayon Jersey Slip Dress - Black,Vivo Rayon Jersey Slip Dress,V1025038,60062025,V1025038BLA2X,1
Vivo Junction,Vivo Rayon Jersey Slip Dress - Black,Vivo Rayon Jersey Slip Dress,V1025038,60062024,V1025038BLA1X,1
Vivo Junction,Vivo Tahisa Straight Leg Pants - Orange,Vivo Tahisa Straight Leg Pants,V1124102,60052590,V1124102ORAS,1
Vivo Junction,Vivo Tana Puff Sleeve Bodysuit - Red,Vivo Tana Puff Sleeve Bodysuit,V0822077,60020986,V0822077REDL,1
Vivo Kigali Heights,Safari Mali Bishop Sleeve Shirt Dress - Black,Safari Mali Bishop Sleeve Shirt Dress,S0223180,60039156,S0223180BLAL,1
Vivo Kigali Heights,Safari Tiwa Barell Pants - Black,Safari Tiwa Barell Pants,S0325031,60053949,S0325031BLAS,1
Vivo Kigali Heights,Safari by Vivo  Tiwa Barell Pants - Black,Safari Tiwa Barell Pants,S0325031,,S0325031BLAL,1
Vivo Kigali Heights,Safari by Vivo Naledi Bubble Midi Dress - Beta Print,Safari by Vivo Naledi Bubble Midi Dress,S0925040,60061241,S0925040PR61X,1
Vivo Kigali Heights,Safari by Vivo Naledi Bubble Midi Dress - Beta Print,Safari by Vivo Naledi Bubble Midi Dress,S0925040,60061238,S0925040PR6S,1
Vivo Kigali Heights,Vivo Alani High Low Dress - Black Stripes Print,Vivo Alani High Low Dress,V0625018,60056579,V0625018PR5S,1
Vivo Kigali Heights,Vivo Alani High Low Dress - White Stripes Print,Vivo Alani High Low Dress,V0625018,60056261,V0625018PR1M,1
Vivo Kigali Heights,Vivo Aleri Trench Coat Dress - White,Vivo Aleri Trench Coat Dress,V0625059,60057543,V0625059WHIL,1
Vivo Kigali Heights,Vivo Aleri Trench Coat Dress - White,Vivo Aleri Trench Coat Dress,V0625059,60057542,V0625059WHIM,3
Vivo Kigali Heights,Vivo Alma Short Sleeve Mini Bodycon - Black,Vivo Alma Short Sleeve Mini Bodycon,V0825060,60060317,V0825060BLAM,1
Vivo Kigali Heights,Vivo Alma Short Sleeve Mini Bodycon - Black,Vivo Alma Short Sleeve Mini Bodycon,V0825060,60060318,V0825060BLAL,1
Vivo Kigali Heights,Vivo Alma Short Sleeve Mini Bodycon - Black,Vivo Alma Short Sleeve Mini Bodycon,V0825060,60060316,V0825060BLAS,2
Vivo Kigali Heights,Vivo Ari Sleeveless Straight Maxi Slit Dress - Chocolate Brown,Vivo Ari Sleeveless Straight Maxi Slit Dress,V0725029,60057238,V0725029CHBM,1
Vivo Kigali Heights,Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,Vivo Ari Sleeveless Straight Maxi Slit Dress,V0725029,60057245,V0725029REDS,1
Vivo Kigali Heights,Vivo Ari Sleeveless Straight Maxi Slit Dress - Red,Vivo Ari Sleeveless Straight Maxi Slit Dress,V0725029,60057248,V0725029RED1X,1
Vivo Kigali Heights,Vivo Ava Front Pleat Knee Length Dress - Cream / Purple Print,Vivo Ava Front Pleat Knee Length Dress,V1124142,60057041,V1124142PR4S,1
Vivo Kigali Heights,Vivo Ava Front Pleat Knee Length Dress In Crepe - Dark Green,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063424,V1124142DGRNS,2
Vivo Kigali Heights,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063421,V1124142WHIL,2
Vivo Kigali Heights,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063423,V1124142WHI2X,1
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Olive,Vivo Boat Neck Dress in Ponte,V0126025,60065655,V0126025OLI1X,2
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Olive,Vivo Boat Neck Dress in Ponte,V0126025,60065654,V0126025OLIL,3
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Olive,Vivo Boat Neck Dress in Ponte,V0126025,60065653,V0126025OLIM,1
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Olive,Vivo Boat Neck Dress in Ponte,V0126025,60065652,V0126025OLIS,2
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Olive,Vivo Boat Neck Dress in Ponte,V0126025,60065656,V0126025OLI2X,1
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Orange,Vivo Boat Neck Dress in Ponte,V0126025,60065666,V0126025ORA2X,1
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Orange,Vivo Boat Neck Dress in Ponte,V0126025,60065665,V0126025ORA1X,2
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Orange,Vivo Boat Neck Dress in Ponte,V0126025,60065664,V0126025ORAL,3
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Orange,Vivo Boat Neck Dress in Ponte,V0126025,60065663,V0126025ORAM,3
Vivo Kigali Heights,Vivo Boat Neck Dress in Ponte - Orange,Vivo Boat Neck Dress in Ponte,V0126025,60065662,V0126025ORAS,2
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Lilac,Vivo Boat Neck Top in Scuba,V0126024,60065766,V0126024LIL1X,2
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Lilac,Vivo Boat Neck Top in Scuba,V0126024,60065764,V0126024LILM,3
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Lilac,Vivo Boat Neck Top in Scuba,V0126024,60065765,V0126024LILL,3
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Lilac,Vivo Boat Neck Top in Scuba,V0126024,60065767,V0126024LIL2X,1
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Lilac,Vivo Boat Neck Top in Scuba,V0126024,60065763,V0126024LILS,2
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Red,Vivo Boat Neck Top in Scuba,V0126024,60065756,V0126024RED1X,2
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Red,Vivo Boat Neck Top in Scuba,V0126024,60065755,V0126024REDL,3
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Red,Vivo Boat Neck Top in Scuba,V0126024,60065754,V0126024REDM,3
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Red,Vivo Boat Neck Top in Scuba,V0126024,60065753,V0126024REDS,1
Vivo Kigali Heights,Vivo Boat Neck Top in Scuba - Red,Vivo Boat Neck Top in Scuba,V0126024,60065757,V0126024RED2X,1
Vivo Kigali Heights,Vivo Chiffon Shorts - Navy,Vivo Chiffon Shorts,V0325072,60053198,V0325072NAVS,1
Vivo Kigali Heights,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065786,RE0226001OWHI1X,3
Vivo Kigali Heights,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065785,RE0226001OWHIL,2
Vivo Kigali Heights,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065784,RE0226001OWHIM,2
Vivo Kigali Heights,Vivo Iyana Tank Top - Green,Vivo Iyana Tank Top,V0625044,60057517,V0625044GRNM,1
Vivo Kigali Heights,Vivo J.O V-Neck Sheath Dress - Navy Blue - NAVY BLUE / 0621001 / S,Vivo J.O V-Neck Sheath Dress,V0621001,,0621001NABS,1
Vivo Kigali Heights,Vivo J.O V-Neck Sheath Dress - burgundy - BLACK / 0621001 / S,Vivo J.O V-Neck Sheath Dress,V0621001,,0621001BLAS,1
Vivo Kigali Heights,Vivo Leila Cap Sleeve Tent Knee Length Dress - Mustard,Vivo Leila Cap Sleeve Tent Knee Length Dress,V0423055,60044702,V0423055MUSTM,1
Vivo Kigali Heights,Vivo Liora Shorts - Black,Vivo Liora Shorts,V0925026,60061666,V0925026BLAS,1
Vivo Kigali Heights,Vivo Liora Shorts - Black,Vivo Liora Shorts,V0925026,60061667,V0925026BLAM,3
Vivo Kigali Heights,Vivo Lulu Cotton Barrel Pants - Maroon,Vivo Lulu Cotton Barrel Pants,V1125006,60061736,V1125006MARS,2
Vivo Kigali Heights,Vivo Lulu Cotton Barrel Pants - Maroon,Vivo Lulu Cotton Barrel Pants,V1125006,60061739,V1125006MAR1X,1
Vivo Kigali Heights,Vivo Lulu Cotton Barrel Pants - Maroon,Vivo Lulu Cotton Barrel Pants,V1125006,60061738,V1125006MARL,1
Vivo Kigali Heights,Vivo Lulu Cotton Barrel Pants - Maroon,Vivo Lulu Cotton Barrel Pants,V1125006,60061737,V1125006MARM,1
Vivo Kigali Heights,Vivo Lulu Cotton Barrel Pants - Rust,Vivo Lulu Cotton Barrel Pants,V1125006,60061637,V1125006RUSL,1
Vivo Kigali Heights,Vivo Lulu Cotton Barrel Pants - Rust,Vivo Lulu Cotton Barrel Pants,V1125006,60061639,V1125006RUS2X,1
Vivo Kigali Heights,Vivo Nora 3/4 Sleeve Peplum Top - Navy,Vivo Nora 3/4 Sleeve Peplum Top,V0825009,60058555,V0825009NAV1X,1
Vivo Kigali Heights,Vivo Nora 3/4 Sleeve Peplum Top - Navy,Vivo Nora 3/4 Sleeve Peplum Top,V0825009,60058553,V0825009NAVM,1
Vivo Kigali Heights,Vivo Nora 3/4 Sleeve Peplum Top - Navy,Vivo Nora 3/4 Sleeve Peplum Top,V0825009,60058554,V0825009NAVL,1
Vivo Kigali Heights,Vivo Nora Front Pleat Knee Length Dress - Chocolate,Vivo Nora Front Pleat Knee Length Dress,V0825014,60058889,V0825014CHOL,1
Vivo Kigali Heights,Vivo Nora Front Slit Knee Length Skirt - Navy,Vivo Nora Front Slit Knee Length Skirt,V0825012,60058535,V0825012NAV1X,2
Vivo Kigali Heights,Vivo Nora Front Slit Knee Length Skirt - Navy,Vivo Nora Front Slit Knee Length Skirt,V0825012,60058532,V0825012NAVS,1
Vivo Kigali Heights,Vivo Nora Front Slit Knee Length Skirt - Navy,Vivo Nora Front Slit Knee Length Skirt,V0825012,60058534,V0825012NAVL,2
Vivo Kigali Heights,Vivo Nuru Maxi Kimono - Brown,Vivo Nuru Maxi Kimono,V0725020,60060259,V0725020BRNF,2
Vivo Kigali Heights,Vivo Rayon Jersey Slip Dress - Chocolate,Vivo Rayon Jersey Slip Dress,V1025038,60062036,V1025038CHOS,1
Vivo Kigali Heights,Vivo Rayon Jersey Slip Dress - Chocolate,Vivo Rayon Jersey Slip Dress,V1025038,60062037,V1025038CHOM,1
Vivo Kigali Heights,Vivo Safa Skirt - Black,Vivo Safa Skirt,V0325007,60058508,V0325007BLAS,1
Vivo Kigali Heights,Vivo Samira Maxi Kimono - Black / Red Print,Vivo Samira Maxi Kimono,V0525043,60056021,V0525043PR11S/M,2
Vivo Kigali Heights,Vivo Samira Maxi Kimono - Hunters / Red Print,Vivo Samira Maxi Kimono,V0525043,60056025,V0525043PR13S/M,1
Vivo Kigali Heights,Vivo Seli Strappy Tent Top - Black,Vivo Seli Strappy Tent Top,V0125047,60051222,V0125047BLAL,2
Vivo Kigali Heights,Vivo Sierra Bishop Sleeve Top - Brown / Yellow Lika Print,Vivo Sierra Bishop Sleeve Top,V0121031,60050365,V0121031PR172X,1
Vivo Kigali Heights,Vivo Studio 2-piece in Mixed Media - Black,Vivo Studio 2-piece in Mixed Media,V0925053,60062433,V0925053BLAL,2
Vivo Kigali Heights,Vivo Studio 2-piece in Mixed Media - Black,Vivo Studio 2-piece in Mixed Media,V0925053,60062434,V0925053BLA1X,1
Vivo Kigali Heights,Vivo Studio 2-piece in Mixed Media - Black,Vivo Studio 2-piece in Mixed Media,V0925053,60062432,V0925053BLAM,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Black Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065120,V1225011PR4S,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Black Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065122,V1225011PR4L,2
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Lilac Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065110,V1225011PR2S,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Lilac Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065113,V1225011PR21X,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Lilac Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065112,V1225011PR2L,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Lilac Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065111,V1225011PR2M,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Lilac Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065109,V1225011PR2XS,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Maroon Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065104,V1225011PR1XS,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Maroon Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065105,V1225011PR1S,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Maroon Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065106,V1225011PR1M,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Maroon Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065107,V1225011PR1L,2
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Maroon Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065108,V1225011PR11X,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Navy Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065127,V1225011PR5L,3
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Navy Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065126,V1225011PR5M,2
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Navy Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065125,V1225011PR5S,2
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Navy Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065128,V1225011PR51X,2
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Olive Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065114,V1225011PR3XS,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Olive Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065115,V1225011PR3S,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Olive Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065118,V1225011PR31X,1
Vivo Kigali Heights,Vivo Studio Longline Shorts in Crepe - Olive Stripes,Vivo Studio Longline Shorts in Crepe,V1225011,60065117,V1225011PR3L,1
Vivo Kigali Heights,Vivo Tana Puff Sleeve Bodysuit - Dark Green,Vivo Tana Puff Sleeve Bodysuit,V0822077,60010068,V0822077DGNM,1
Vivo Kigali Heights,Vivo Tana Puff Sleeve Bodysuit - Dark Green,Vivo Tana Puff Sleeve Bodysuit,V0822077,60010070,V0822077DGNXL,1
Vivo Kigali Heights,Vivo Tana Puff Sleeve Bodysuit - Dark Green,Vivo Tana Puff Sleeve Bodysuit,V0822077,60010069,V0822077DGNL,1
Vivo Kigali Heights,Vivo Tana Puff Sleeve Bodysuit - Dark Green,Vivo Tana Puff Sleeve Bodysuit,V0822077,60010067,V0822077DGNS,1
Vivo Kigali Heights,Vivo Tana Puff Sleeve Bodysuit In Jersey - Dark Green,Vivo Tana Puff Sleeve Bodysuit,V0822077,60064351,V0822077DGN2X,1
Vivo Kigali Heights,Vivo Waridi Sleeveless Overcoat - Navy Blue,Vivo Waridi Sleeveless Overcoat,V1020056,40017071,V1020056NABS,6
Vivo Kigali Heights,Vivo Zahari Sweatheart Neck Jumpsuit - Taupe / White Print,Vivo Zahari Sweatheart Neck Jumpsuit,V0623013,60056126,V0623013PR5M,1
Vivo Kigali Heights,Vivo Zahari Sweatheart Neck Jumpsuit - Taupe / White Print,Vivo Zahari Sweatheart Neck Jumpsuit,V0623013,60056125,V0623013PR5S,2
Vivo Kileleshwa,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063421,V1124142WHIL,1
Vivo Kileleshwa,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063423,V1124142WHI2X,1
Vivo Kileleshwa,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063419,V1124142WHIS,1
Vivo Kileleshwa,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063422,V1124142WHI1X,1
Vivo Kileleshwa,Vivo Basic Sleeveless Sienna Waterfall - Navy Blue,Vivo Basic Sleeveless Sienna Waterfall,V0321017,50010430,V0321017NABM,1
Vivo Kileleshwa,Vivo Basic Sleeveless Sienna Waterfall - Navy Blue,Vivo Basic Sleeveless Sienna Waterfall,V0321017,50010429,V0321017NABS,1
Vivo Kileleshwa,Vivo Basic Sleeveless Sienna Waterfall - Navy Blue,Vivo Basic Sleeveless Sienna Waterfall,V0321017,50010431,V0321017NABL,2
Vivo Kileleshwa,Vivo Boat Neck Dress in Ponte - Orange,Vivo Boat Neck Dress in Ponte,V0126025,60065665,V0126025ORA1X,1
Vivo Kileleshwa,Vivo Boat Neck Dress in Ponte - Orange,Vivo Boat Neck Dress in Ponte,V0126025,60065664,V0126025ORAL,2
Vivo Kileleshwa,Vivo Drop Shoulder Shirt in Organza - Black,Vivo Drop Shoulder Shirt in Organza,REO2260,60065791,REO226001BLA1X,1
Vivo Kisumu,Safari Tafari Wrap Top - Karanga Print,Safari Tafari Wrap Top,S1025031,60060644,S1025031PR5S/M,1
Vivo Kisumu,Vivo Ava Front Pleat Knee Length Dress In Crepe - White,Vivo Ava Front Pleat Knee Length Dress,V1124142,60063419,V1124142WHIS,2
Vivo Kisumu,Vivo Boat Neck Dress in Ponte - Black,Vivo Boat Neck Dress in Ponte,V0126025,60065659,V0126025BLAL,1
Vivo Kisumu,Vivo Boat Neck Dress in Ponte - Black,Vivo Boat Neck Dress in Ponte,V0126025,60065657,V0126025BLAS,2
Vivo Kisumu,Vivo Boat Neck Dress in Ponte - Black,Vivo Boat Neck Dress in Ponte,V0126025,60065660,V0126025BLA1X,2
Vivo Kisumu,Vivo Boat Neck Dress in Ponte - Black,Vivo Boat Neck Dress in Ponte,V0126025,60065658,V0126025BLAM,1
Vivo Kisumu,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065786,RE0226001OWHI1X,2
Vivo Kisumu,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065784,RE0226001OWHIM,2
Vivo Kisumu,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065785,RE0226001OWHIL,2
Vivo Kisumu,Vivo Drop Shoulder Shirt in Organza - Off White,Vivo Drop Shoulder Shirt in Organza,RE02260,60065787,RE0226001OWHI2X,1
